,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
636,822,113070471,151025144,643975,0,4063,0,109099407,32241,40.28,5.05,128.9
637,9209,226721913,308953180,1393367,0,108142,0,224753132,103138,40.22,5.4,128.9
638,677,153793011,185454254,1040955,0,15867,0,135436826,51347,40.32,5.27,128.9
639,92,119509417,142634735,702736,0,5399,0,105613587,19464,40.42,5.05,128.9
640,64,130106867,170238820,823429,167936,2761,328,145308777,39174,40.38,4.99,128.8
641,124,97281383,149929970,868949,86016,2644,168,103481848,51311,40.38,5.01,128.9
642,7336,230273198,253259617,1259819,0,77652,0,211368971,71893,40.38,5.33,128.9
643,1302,140846065,195393748,1167824,0,13520,0,140857720,35712,40.22,5.17,128.9
644,372,107270583,138593628,706492,0,2605,0,98761759,35964,40.23,4.97,128.9
645,112,107164099,130712374,700808,339968,1505,664,115160298,29173,40.24,5.02,128.8
646,507,131608467,160115989,849641,19673088,7188,38424,124888026,51360,40.34,5.15,128.9
647,8847,286563851,299925405,1793975,0,114927,0,175057395,56127,40.19,5.45,128.9
648,224,127269048,181491944,897784,0,24682,0,115947141,41743,40.16,5.09,128.9
649,106,116754252,143130104,739956,0,3433,0,121092729,30583,40.19,5.1,128.9
650,90,118967036,191074100,1036606,196608,2474,384,128235105,47386,40.41,5.07,128.8
651,208,70630397,111291115,772907,0,4681,0,69794003,30780,40.39,4.94,128.9
652,5251,188486121,233598174,1443433,0,53108,0,160968298,45869,40.17,5.36,129.0
653,701,109370857,143176649,784477,0,13623,0,91418317,51437,40.15,5.14,128.9
654,494,147634678,179013795,1157763,0,5763,0,157993204,47738,40.16,5.0,128.9
655,202,128788720,151426200,827829,282624,1156,552,149137350,50001,40.11,4.95,128.9
656,350,106739576,130495134,801150,57344,5763,112,106311636,22657,40.27,5.07,129.0
657,991,233916135,250240805,1595762,0,90753,0,208485703,45218,40.5,5.37,129.0
658,371,132056479,174642716,965351,0,22103,0,153009028,51570,40.51,5.13,129.0
659,107,102327173,147873064,743403,0,3273,0,106440021,36767,40.1,4.98,129.0
660,154,121781572,170958350,989891,282624,1561,552,126263479,34079,40.11,4.97,128.9
661,176,102743837,127423715,781248,0,1868,0,89874698,23986,40.3,5.07,129.0
662,7262,191110939,209339102,1356759,0,66220,0,141452626,44712,40.38,5.46,129.0
663,970,145801502,181952159,873340,0,17199,0,157590828,58440,40.27,5.22,129.0
664,521,163529676,204753404,1035730,0,10240,0,146165639,43413,40.21,5.04,129.0
665,268,112214736,148989187,816618,368640,1233,720,117015827,42097,40.19,5.08,129.0
666,653,110532579,145413322,718094,0,3959,0,104892442,34355,40.23,5.19,129.1
667,7346,250946283,284360366,1412553,0,133278,0,247049182,83878,40.25,5.4,129.1
668,426,141640194,165186166,1032616,0,8075,0,154082858,41640,40.18,5.13,129.1
669,77,115031450,159891454,811729,393216,5941,768,113091197,35996,40.16,5.0,129.1
670,2844,215769411,258690208,1346098,0,92737,0,153305910,67771,40.22,5.67,129.1
671,1226,154108079,209895185,958454,0,12355,0,129205117,64733,40.3,5.15,129.1
672,3901,156875945,221599701,1368981,0,120358,0,137136145,86791,40.25,5.43,129.1
673,953,110986336,152001221,650813,0,21881,0,124916628,42926,40.04,5.1,129.1
674,260,166620868,204409320,1002221,6971392,7067,13616,196040983,39818,40.08,5.1,129.0
675,891,131910817,190443891,995434,0,5932,0,137145299,65739,40.09,5.01,129.0
676,194,109803382,163533045,826137,0,4325,0,94628380,40978,40.07,4.93,129.0
677,1340,208127562,211051437,802051,20299776,76051,39648,203410038,87287,40.09,5.5,129.1
678,678,183776861,225659547,1341101,0,28171,0,166430048,52874,40.11,5.14,129.0
679,149,116110564,141891424,679785,0,4391,0,115187532,37288,40.09,5.06,129.0
680,524,103005571,156488850,778171,1085440,2652,2120,93734031,33850,40.03,5.08,129.0
681,1968,148210634,183526009,927408,0,3382,0,140110286,51618,40.07,5.1,129.0
682,7038,204993156,236304867,1010994,0,88597,0,206874387,85510,40.28,5.48,129.0
683,3078,160157297,197740350,830394,0,12030,0,185548502,84062,40.24,5.21,129.0
684,370,138480523,159685364,713471,0,5392,0,124879150,44824,40.28,5.11,128.9
685,349,127811352,176803808,855938,167936,1975,328,140597919,31389,40.33,5.01,128.9
686,395,84918079,138004839,774595,0,1114,0,95506061,58410,40.42,4.95,129.0
687,1787,202790443,233958136,1166919,0,106570,0,168236601,98676,40.54,5.34,129.0
688,993,151500635,205188973,1135707,0,21561,0,182328338,68946,40.58,5.09,129.0
689,182,124511708,162472584,790061,0,4699,0,135270977,42361,40.58,4.97,128.9
690,152,126119910,163287850,797184,253952,2641,496,129823954,47293,40.58,4.98,128.9
691,129,114647242,152226683,855363,0,5457,0,133294580,24038,40.41,5.03,129.0
692,3808,239742457,281101130,1438439,28672,97822,56,206920926,105459,40.44,5.28,129.0
693,476,118723576,161745688,986780,0,11698,0,150741618,35511,40.4,5.12,129.0
694,37,113033936,143199429,830654,0,3958,0,132774329,32479,40.39,4.97,128.9
695,186,87453353,137624357,612841,167936,3200,328,96227225,47453,40.3,5.18,128.9
696,133,150158907,185029993,1025868,0,19744,0,171102564,25667,40.14,5.07,129.0
697,6213,211940868,204019333,1246474,0,85754,0,191957782,72692,40.19,5.41,129.0
698,240,134945563,179655395,840333,0,17347,0,137632961,49998,40.5,5.28,129.0
699,131,158801383,200181264,900709,0,4153,0,170232933,65966,40.44,5.03,128.9
700,369,122102826,174528603,1083411,253952,15648,496,122236659,45518,40.3,5.09,129.0
701,33,76973898,150788495,758801,0,3929,0,87731748,32134,40.25,4.98,129.0
702,8157,217176652,219814013,1273865,0,69811,0,191270038,52338,40.25,5.36,129.0
703,1281,159241956,235111674,1259931,0,14253,0,122738599,57291,40.18,5.12,129.0
704,18,113297352,171493632,931413,0,3601,0,108267119,38802,40.22,4.98,129.0
705,27,107337465,160385738,805446,167936,1357,328,128075296,38070,40.23,5.11,129.0
706,73,102816596,134784550,751078,0,2324,0,122210112,24683,40.22,5.01,129.1
707,9984,238639749,267416370,1642476,20733952,73877,40496,207133215,86254,40.23,5.39,129.1
708,442,122759357,149655911,983629,0,13617,0,114859496,38794,40.23,5.16,129.0
709,141,119226602,159044774,805013,0,3206,0,117432052,31250,40.23,5.04,129.0
710,301,126277472,181499950,830849,368640,3711,720,129612499,65450,40.3,5.02,129.0
711,258,123355170,145806928,771045,0,5128,0,101803172,43141,40.27,5.0,129.1
712,6765,202035825,196070829,1071848,0,68327,0,190403466,71804,40.31,5.36,129.1
713,1238,170534786,239597660,1251968,0,18222,0,141738260,45374,40.29,5.15,129.0
714,75,128831791,153712454,478302,0,5100,0,134065782,56554,40.31,5.05,128.9
715,57,71661879,119603874,680567,139264,6163,272,78715562,35054,40.3,5.04,128.9
716,138,156582432,196418060,833726,0,2927,0,159561476,54564,40.19,4.97,129.0
717,9586,214927513,239281062,1451670,0,81399,0,220004110,69090,40.16,5.39,129.0
718,884,131676512,188108365,1000386,0,15471,0,115982288,16539,40.14,5.16,129.0
719,43,90452978,140678444,747955,0,3385,0,111579941,33288,40.12,5.05,128.9
720,66,121442879,179626244,1018195,225280,3970,440,102744688,33725,40.17,4.98,128.9
721,129,89090569,144061356,802256,0,3572,0,78967165,45247,40.19,5.03,129.0
722,2976,236133106,260280273,1343835,0,90215,0,196595161,66902,40.18,5.42,129.1
723,154,129039975,165593441,808436,28672,14160,56,122874786,51219,40.16,5.26,129.0
724,193,110170100,155097026,860212,0,4476,0,110318808,42187,40.13,5.05,128.9
725,149,109352350,150774062,802968,167936,671,328,124979388,54883,40.29,5.14,129.0
726,458,139393070,178749250,969981,0,1866,0,151158605,58622,40.44,5.01,129.0
727,356,208240060,234723809,1161350,0,82579,0,190479729,79615,40.39,5.43,129.0
728,156,116085650,154409112,850840,0,23271,0,116116367,38716,40.12,5.2,129.0
729,114,131527667,152854070,954201,0,30693,0,127523981,58204,40.11,5.04,129.1
730,165,142884327,184294790,788502,225280,4359,440,170205982,52174,40.12,5.04,129.1
731,150,113457206,135503377,816410,0,2511,0,115254341,36211,40.14,4.97,129.1
732,7274,192262645,204851011,1050443,0,70707,0,183052217,57266,40.24,5.5,129.1
733,3714,187308258,262895303,1287573,0,37612,0,218223544,88841,40.22,5.16,129.1
734,211,115162763,128647520,881023,0,3547,0,121200410,32369,40.25,4.98,129.1
735,196,106354109,132345084,726895,139264,928,272,118867508,42182,40.18,5.0,129.0
736,771,134657536,198119318,927598,0,5762,0,126249796,65363,40.27,5.01,129.1
737,8239,194317655,227227477,1119800,0,73462,0,166580744,70113,40.23,5.43,129.1
738,1100,121778771,155186353,845078,18952192,14545,37016,128697856,29491,40.19,5.17,129.0
739,356,186971511,229136189,1120039,0,13302,0,186905315,55777,40.24,5.01,129.0
740,255,117037890,151519159,811899,339968,2181,664,97612836,32669,40.29,5.03,129.0
741,218,116063766,146153656,693780,0,8059,0,102880956,35347,40.11,4.92,129.1
742,5809,135394778,166932837,1026130,0,66294,0,134215041,55357,39.85,5.31,129.1
743,2498,137709097,243392940,1397309,0,32976,0,135823361,69918,39.79,5.04,129.1
744,157,112935483,138889477,747885,0,3516,0,125771098,30290,39.82,4.95,129.0
745,89,106031666,141272377,742773,139264,803,272,111384082,25951,39.88,4.98,129.0
746,267,105782326,137939760,804428,0,2211,0,98455154,49078,40.3,5.24,129.1
747,5457,203150387,232145931,1378846,0,28449,0,193115179,71329,40.41,5.46,129.1
748,558,119172338,148335347,822700,0,20758,0,117430150,40339,40.4,5.18,129.1
749,432,161998055,198642329,1076443,0,6964,0,152396799,43490,40.26,5.01,129.1
750,625,84547190,134207052,695455,167936,1184,328,92987592,42556,40.3,5.06,129.1
751,383,93856265,141545667,716305,0,6701,0,99936549,12631,40.37,5.02,129.1
752,6936,220149606,254087797,1425039,0,63599,0,196276587,71575,40.42,5.44,129.1
753,775,120640939,154726233,898113,0,12353,0,134924959,20944,40.45,5.19,129.1
754,375,99031056,134164715,730688,28672,3510,56,123901535,48210,40.43,5.07,129.1
755,286,114632244,168305909,890719,139264,1700,272,125862795,57892,40.42,5.06,129.1
756,312,105791683,133949895,669828,0,1020,0,94064070,35667,40.4,4.99,129.1
757,3514,176739715,199748327,979551,0,61493,0,185979544,51882,40.37,5.53,129.2
758,3123,216391085,272295170,1408643,0,43563,0,218222801,69126,40.37,5.07,129.1
759,122,112608031,137267558,800950,0,2727,0,127030727,36552,40.38,5.06,129.1
760,85,122562241,144484053,798775,167936,1854,328,124109409,46116,40.35,5.1,129.1
761,223,122787933,202163703,1068207,0,3261,0,135463199,59569,40.37,4.98,129.1
762,2133,177580178,211024174,1205166,0,69453,0,162537170,30748,40.45,5.5,129.1
763,1643,85266645,145555941,766860,0,6293,0,67831271,50552,40.44,5.14,129.1
764,197,140012438,175983455,909509,0,5257,0,175203973,68847,40.35,5.03,129.0
765,556,113683313,143256441,799662,139264,4781,272,122286285,30769,40.32,5.01,129.0
766,425,101186378,140560040,796631,0,1789,0,71932752,47897,40.35,5.01,129.0
767,7967,164216192,193674210,1107905,0,59843,0,145999385,58036,40.33,5.36,129.1
768,3424,205188934,243613437,1413069,0,41423,0,223774368,81934,40.26,5.15,129.0
769,146,124179667,161993623,739616,18636800,1918,36400,109273001,43741,40.31,5.24,129.0
770,154,116132309,139533394,678170,454656,4266,888,120999452,30708,40.33,5.07,129.0
771,142,113017136,144663304,848865,0,7761,0,127357704,39597,40.39,5.2,129.1
772,3224,185633718,266281387,1634045,0,89625,0,188251966,47914,40.38,5.42,129.1
773,781,132182284,164533214,954664,0,12103,0,137489086,52843,40.39,5.18,129.1
774,1097,108560281,137326419,750430,0,2579,0,93731718,18159,40.28,4.99,129.1
775,195,153377994,184584073,927726,139264,2569,272,167677755,41056,40.21,5.03,129.0
776,222,95191278,149620816,808758,0,3398,0,95726852,40500,40.23,5.11,129.1
777,8586,257832610,240509310,1397270,0,131973,0,214555406,75086,40.28,5.43,129.1
778,534,160849624,188798751,1080919,0,23185,0,183554666,44544,40.27,5.36,129.0
779,192,108823584,153798053,859656,0,6559,0,99299668,52976,40.32,5.13,129.0
780,107,107081265,129756511,742108,196608,2605,384,118994319,28761,40.41,5.18,128.9
781,325,78484050,139721083,694132,0,2238,0,88485544,47041,40.36,5.06,129.0
782,4601,191275140,206546291,1597323,0,71273,0,184713438,87479,40.38,5.41,129.0
783,997,135676135,176499884,976798,0,15608,0,131860602,41578,40.33,5.12,129.0
784,233,102082783,141776724,765887,0,3736,0,97858410,31997,40.32,5.04,129.0
785,116,152825168,187233577,1120330,139264,8105,272,146923846,58907,40.43,5.12,128.9
786,202,91674613,147589470,759872,0,4126,0,82309597,27826,40.44,5.03,129.0
787,5212,176667514,213784143,1414424,0,106127,0,152495017,66233,40.47,5.54,129.0
788,1317,163818138,223064710,1200805,0,21982,0,185567883,71555,40.45,5.14,129.0
789,298,94240049,153832630,875877,57344,959,112,69626312,34049,40.43,5.02,129.0
790,385,92982398,135929152,784527,339968,2532,664,93883126,18891,40.34,5.06,129.0
791,441,126424419,158714780,846860,0,2186,0,143144878,30112,40.29,4.95,129.0
792,6956,249955261,279266583,1470569,0,80931,0,236048571,69244,40.24,5.33,129.0
793,747,122782469,154605068,782498,0,15525,0,105332000,45804,40.38,5.18,129.0
794,335,121708812,153186418,767342,0,3451,0,138112119,28911,39.99,5.08,129.0
795,247,170589461,199018931,857831,139264,5324,272,158860224,46581,39.89,4.99,128.9
796,125,132920496,169878569,767501,0,1779,0,141849972,45999,40.01,5.07,129.0
797,5529,211608290,234803971,1218408,0,89587,0,196878665,76548,40.13,5.46,129.0
798,696,125671432,167838885,808859,0,15375,0,138168603,33410,40.02,5.13,129.0
799,388,166673673,223924640,1080692,0,6022,0,180466461,89885,39.93,5.03,128.9
800,536,126787501,159437017,844652,19365888,1858,37824,122832543,41432,40.04,5.24,128.9
801,4847,183727032,216220148,1083789,0,126762,0,179160776,69936,39.97,5.08,128.9
802,10465,189595722,227917531,989795,0,91286,0,187395760,76025,39.94,5.32,128.9
803,1068,202544620,254685935,1355302,0,27583,0,178815061,50605,40.01,5.36,128.8
804,286,119290370,154693609,743231,0,2276,0,110483348,28370,40.09,5.13,128.8
805,136,107183414,136459052,752248,196608,1238,384,101495062,43097,40.04,5.06,128.8
806,203,147104935,183469583,1091928,0,3336,0,167136879,53703,39.89,4.91,128.9
807,5598,203883424,215551150,1209217,0,78718,0,211060323,54197,39.88,5.32,128.9
808,1256,99683846,148083819,869569,0,6044,0,109523075,32371,40.01,5.32,128.9
809,198,151078776,169741525,992697,0,4232,0,149040037,73756,40.07,4.99,128.9
810,164,121550669,177588504,974099,225280,7996,440,121640193,35473,39.96,5.03,128.9
811,300,132297046,163989843,861123,0,1952,0,111250011,36635,39.89,4.95,129.0
812,5841,223010996,248766453,959686,0,88137,0,219521085,78365,40.09,5.48,129.0
813,874,104389459,157178317,663423,0,13302,0,122798087,39228,40.03,5.24,129.0
814,539,168984153,214867270,960318,0,3691,0,191355121,64169,40.12,5.06,129.0
815,672,122112639,158226235,681024,139264,1371,272,145862190,40183,39.95,4.99,128.9
816,254,143191824,178433240,788883,0,4325,0,153990007,41290,39.97,4.95,129.0
817,625,169057369,208854279,1003689,0,45948,0,145432846,51581,40.14,5.52,129.0
818,893,230580328,295965326,1413631,0,52127,0,231720897,67593,40.08,5.22,129.0
819,38,120840806,154375836,706890,0,4868,0,109848531,38371,39.92,5.06,129.0
820,62,109408302,143769345,879673,167936,2061,328,108179259,13442,39.8,5.03,129.0
821,136,106747343,134795398,874291,0,2780,0,109930021,41100,39.8,4.99,129.1
822,4608,225022416,268026155,1390547,0,92345,0,214522034,77673,40.08,5.45,129.1
823,1284,143117866,204159966,877229,0,11028,0,169896104,72176,40.08,5.11,129.0
824,230,106371434,157916520,859634,0,3139,0,117411922,36655,39.89,5.05,129.0
825,40,118397487,166037160,862624,167936,1619,328,87280887,61175,39.83,4.97,129.0
826,132,142071535,169913854,894616,0,3257,0,158473839,47184,40.05,5.09,129.1
827,9609,190048600,227071395,1391266,0,90186,0,168307161,28176,40.09,5.51,129.1
828,1319,109416739,134560140,725479,0,17382,0,113453366,52897,40.02,5.22,129.1
829,147,140792793,196450372,1211093,0,12057,0,149063048,34340,39.78,4.96,129.1
830,71,85841499,127044563,609480,19980288,1310,39024,100009038,51443,39.8,5.03,129.1
831,65,114964220,130740073,869919,0,4631,0,119272444,19675,40.0,5.07,129.1
832,3158,205108091,219755219,1550160,0,85928,0,178307328,60114,40.02,5.44,129.2
833,655,111767516,143009832,842607,0,16966,0,129913380,58346,39.8,5.06,129.1
834,255,136001828,167425823,868676,0,4295,0,132153394,44212,39.79,4.97,129.1
835,118,144215709,181162805,890672,196608,4935,384,159121580,47519,39.8,4.94,129.1
836,175,101409815,140077727,764435,0,3618,0,110044961,34418,39.81,4.95,129.1
837,6164,201972732,199051055,1166803,0,66047,0,188086781,69045,39.82,5.4,129.2
838,877,181503759,237317269,1258873,0,23656,0,205926502,93933,40.0,5.24,129.2
839,183,127454292,160402856,639511,0,5401,0,88800640,36270,39.95,5.12,129.1
840,209,94413091,114081330,733165,225280,1959,440,76179757,39902,39.85,4.99,129.1
841,323,143407548,158686999,888804,0,2430,0,160025539,41309,39.82,4.91,129.2
842,5301,260725946,283971448,1514069,0,78303,0,270389803,76019,31.81,5.36,129.2
843,726,104831484,164199200,861480,0,14388,0,125493809,43610,22.2,5.11,129.1
844,433,114217011,203617234,916638,0,7322,0,127081144,64441,22.29,5.08,129.1
845,36,103148089,193088256,773875,425984,7753,832,119641114,45573,22.44,5.26,129.1
846,5852,241854335,308964707,1246414,0,139265,0,245340113,120325,30.25,5.29,129.2
847,6645,311471534,382510398,1461602,0,88894,0,291279330,113656,39.7,5.28,129.2
848,348,132660283,178366321,874937,0,15294,0,119724060,34898,39.64,5.05,129.2
849,53,105761696,127080866,739810,0,5577,0,105715382,34488,39.57,5.02,129.2
850,125,151631855,188173585,870260,626688,7661,1224,130852876,56368,39.6,5.02,129.1
851,664,97489424,148623829,774033,0,4096,0,116011137,38099,39.41,4.9,129.1
852,5054,205744523,214669197,1271150,0,71361,0,155018967,58118,39.46,5.23,129.1
853,1206,129709652,193719826,1205868,0,12090,0,109305711,74225,39.5,5.04,129.1
854,282,111184662,150298743,816754,0,2679,0,103538085,38850,39.52,4.89,129.0
855,83,96590087,123239915,682141,139264,1356,272,112039513,34419,39.13,4.95,129.0
856,84,143529040,167487402,816220,28672,4292,56,135124417,61138,38.7,4.95,129.0
857,3891,217481429,230689138,1330006,0,74231,0,208893890,89511,38.81,5.24,129.0
858,267,125357173,181198098,880944,0,19946,0,127412823,50949,39.28,5.07,129.0
859,98,151050003,182065830,1080470,0,7881,0,137800172,39198,39.27,4.96,129.0
860,41,84654131,119444482,586545,167936,3004,328,106041934,46311,40.1,4.96,128.9
861,71,110462389,140316167,838827,19582976,2547,38248,86165549,16685,40.24,5.0,129.0
862,4117,150566544,182042816,1233617,0,56619,0,134238816,30629,40.33,5.23,129.0
863,741,158403688,215847293,1324371,0,49018,0,166148908,43853,40.43,5.05,129.0
864,304,86730465,123405651,678062,0,3474,0,84989212,23775,40.38,4.93,128.9
865,623,103766083,137260883,841988,253952,2247,496,110810595,30610,40.23,4.97,128.9
866,275,128423438,167792937,1048986,0,2395,0,127468199,28193,40.24,4.94,128.9
867,5102,192142504,203112596,1192213,0,74889,0,191028162,55574,40.4,5.21,128.9
868,958,116783083,150214378,733925,0,16403,0,109966523,37455,40.34,5.08,128.9
869,318,181833266,216384020,1130927,0,5151,0,175751585,58942,39.18,4.98,128.9
870,159,107836260,142294542,635338,282624,1214,552,106503932,43511,38.89,4.93,128.8
871,302,119048856,143996930,727113,0,5148,0,104034437,47558,39.26,4.97,128.9
872,496,231389746,278564574,1363060,0,85147,0,234450393,102016,39.38,5.21,128.9
873,2269,140221336,163011159,870529,0,7811,0,149340108,50284,39.3,5.0,128.9
874,363,103068445,144163019,774835,0,3270,0,91115483,41981,39.29,4.92,128.8
875,293,110682846,140352233,677492,139264,1070,272,108363263,39368,39.25,5.0,128.8
876,265,150841148,183937354,988198,114688,7192,224,140137951,41914,39.3,4.95,128.8
877,5039,204950211,231927584,1339032,0,67567,0,166662029,80482,39.77,5.19,128.9
878,959,112722771,147048361,690490,0,13854,0,119255778,35058,39.97,5.03,128.9
879,663,176701757,202476133,1082750,0,5643,0,186142597,73190,40.2,4.95,128.8
880,210,97657818,156494085,694245,339968,1722,664,104344028,44088,40.18,4.96,128.8
881,292,118210467,140512393,667440,0,2087,0,128034524,35661,40.08,4.95,128.8
882,7324,155018179,179447643,789458,0,38417,0,153962593,72960,40.17,5.22,128.8
883,304,221449090,279249651,1595006,0,56904,0,200772994,51773,40.12,5.05,128.8
884,464,122919121,170551291,788374,0,8177,0,114732992,53289,40.04,4.95,128.8
885,132,127685559,163039151,781658,139264,1494,272,135560457,52063,40.09,4.94,128.7
886,212,89835023,149226536,647963,0,2230,0,78282602,58668,40.13,4.95,128.9
887,6456,228619646,276773623,1505861,57344,91676,112,198325674,62154,40.17,5.2,128.9
888,163,93519270,169444101,896283,0,17269,0,98989084,43858,40.11,5.02,128.8
889,57,99253373,156487572,820522,0,3186,0,109225504,38936,40.1,4.97,128.8
890,126,137898724,183484008,992230,339968,2080,664,150986261,32165,40.1,4.93,128.8
891,367,118801005,147216189,821683,0,27895,0,101095624,31886,40.1,5.02,128.8
892,6032,178308736,191617865,1409931,19869696,85872,38808,182477291,50860,40.13,5.25,128.9
893,851,130702938,170048763,871173,0,9755,0,150191226,44682,40.1,5.07,128.8
894,629,164848928,217491955,1128617,0,6974,0,155736942,35109,40.12,4.96,128.8
895,212,129118859,153785783,681457,196608,985,384,124791023,39960,40.09,4.94,128.7
896,216,105463225,150255246,698470,0,3332,0,100454003,46394,40.12,5.01,128.8
897,2528,254554024,286016705,1363183,0,87819,0,224564831,79176,40.12,5.19,128.8
898,567,127126971,170924565,889873,0,9665,0,123187551,43907,40.17,5.13,128.8
899,239,184313806,177626641,761825,0,55458,0,148513710,52843,40.0,5.01,128.8
900,114,114992314,150102570,746619,225280,5082,440,113039296,37640,40.01,4.98,128.7
901,160,142282249,192772126,996363,0,3729,0,105549491,41057,40.08,4.97,128.8
902,5385,199375870,237493616,1439144,0,118662,0,194796697,38614,39.64,5.25,97.7
903,1706,106160764,142620327,842429,0,15773,0,118046132,22949,39.57,5.14,97.3
904,413,101438196,127620930,957827,0,2007,0,82752295,54241,40.24,5.0,97.1
905,313,120549667,166724793,1014741,139264,4318,272,127158263,40502,40.25,4.99,96.9
906,371,95753035,122903604,786903,0,1443,0,102682799,27021,40.03,5.04,126.8
907,6725,185754918,196322785,1262646,0,98825,0,188500191,57395,39.47,5.28,127.0
908,2002,231818667,265957705,1247281,0,36600,0,232502160,93589,39.43,5.09,127.2
909,721,119413647,154392293,749092,0,5585,0,109305211,18099,39.5,4.97,127.3
910,90,97451214,161522358,818250,167936,6754,328,110345672,33551,39.47,4.97,127.4
911,220,121575585,163022766,911331,0,2425,0,134780454,50969,39.44,5.0,127.6
912,7041,213652179,241721805,1605384,0,102067,0,194012690,54130,39.43,5.18,127.6
913,513,157169391,180344749,1022181,0,15701,0,147517293,36444,39.45,5.03,127.7
914,125,102108535,144613967,724990,0,3565,0,113147151,37401,39.49,4.96,127.8
915,98,120234619,183791121,925620,139264,2901,272,135771495,41938,39.64,4.94,127.7
916,105,113684668,156015426,844226,0,4247,0,103068092,32519,39.49,4.98,127.7
917,4058,135611665,197873385,1235808,0,71007,0,111672547,47640,39.33,5.18,127.7
918,509,144213617,221718699,1230054,0,24991,0,108147133,45190,39.65,5.08,127.7
919,84,95355360,142267155,694279,0,3207,0,104662562,47547,39.71,4.93,127.7
920,95,104925031,140404766,830259,167936,1852,328,113524978,39622,39.64,4.98,127.9
921,289,123468273,152074909,814093,0,2219,0,108748124,41766,39.55,4.97,128.0
922,3266,223883040,285078245,1462801,0,92695,0,189085265,110376,39.55,5.16,128.2
923,1229,118617399,148627242,752480,19496960,16394,38080,132171265,25928,39.8,5.11,128.3
924,233,100925158,126639048,820142,0,3202,0,88081604,46307,40.14,4.99,128.3
925,176,129302661,187183362,799788,225280,2548,440,139988046,51518,40.15,4.89,128.4
926,79,109750091,137728103,612966,0,1391,0,127727712,52495,40.21,5.02,128.5
927,130,194922331,210499826,1189251,0,73950,0,192039804,35553,40.2,5.22,128.6
928,688,140464023,187400864,1421046,0,33508,0,151009418,48703,40.17,5.05,128.5
929,146,118679432,139324743,747278,0,5586,0,117396778,28952,40.13,4.99,128.4
930,61,108276053,128013454,753853,253952,4678,496,92015475,19929,40.09,4.98,128.3
931,740,103216836,157251989,1016447,0,4616,0,110092656,24247,40.14,5.03,128.3
932,5671,201572895,226620943,1381306,0,90373,0,157141242,46104,40.2,5.2,128.3
933,1361,99219935,151940318,834592,0,8314,0,99422926,44661,40.12,5.11,128.2
934,474,113304611,166342442,1206479,0,3912,0,99612218,63414,39.96,4.92,128.1
935,237,113721518,125354747,714667,139264,1690,272,121954487,51134,39.94,5.0,128.0
936,1329,118238831,142771457,748939,0,4671,0,125178401,24139,39.83,5.04,128.1
937,7609,243225704,287879630,1288408,0,74898,0,223615022,95531,40.07,5.23,128.2
938,446,137487552,163685727,994606,0,18636,0,143536970,58663,40.53,5.02,128.2
939,93,115268243,146971539,746165,0,1894,0,105831094,39845,40.54,4.95,128.3
940,65,104484194,140588127,567215,167936,1340,328,128589956,42899,40.12,4.97,128.3
941,132,150079114,185202677,877973,0,4044,0,157455933,40304,40.32,5.02,128.4
942,7608,181252472,218647761,1148892,0,78190,0,178328770,77010,40.58,5.15,128.5
943,1056,131400440,157359010,786926,0,6148,0,116567142,26657,40.43,5.08,128.5
944,276,150636179,209672510,1194453,0,3359,0,137934003,41492,39.37,4.96,128.5
945,481,111610036,143308603,808015,139264,1244,272,129555325,42226,39.74,4.98,128.5
946,241,123028408,156903001,687757,0,2288,0,132000884,38041,40.45,5.03,128.6
947,4298,218598694,284741434,1580540,0,70779,0,181377392,69907,40.33,5.13,128.6
948,379,102932561,167039473,835996,0,15481,0,112442335,38215,39.15,5.03,128.6
949,188,106833129,139478178,728436,0,1563,0,93656293,38937,39.13,4.97,128.6
950,205,134538320,175430799,907408,167936,1420,328,126839443,41996,39.59,4.95,128.6
951,372,124111904,150680658,765102,0,1165,0,122826157,41348,39.99,4.99,128.7
952,4520,211288562,236614797,1299941,0,97859,0,181989584,90925,39.81,5.16,128.7
953,355,140440315,159392756,771748,19668992,15448,38416,152712154,36154,39.16,5.1,128.7
954,290,152109651,189399583,1133434,0,6324,0,131209619,66833,39.18,4.96,128.7
955,72,120532240,151633478,778991,282624,964,552,131933030,31875,39.6,4.94,128.7
956,111,80997430,151785151,815539,0,2469,0,66199271,38785,39.87,5.03,128.7
957,5525,270778020,291618611,1093154,0,83215,0,259377123,83163,39.73,5.17,128.7
958,166,130303689,176354161,915875,28672,10562,56,123380587,44256,39.35,5.08,128.8
959,99,108542018,151932284,742039,0,8967,0,105456774,28580,39.81,5.03,128.7
960,51,123593464,162624116,904964,339968,5470,664,127471115,22383,40.14,5.0,128.7
961,339,162554294,191324002,896110,0,1905,0,169697603,45609,39.86,5.02,128.8
962,3849,209866613,244429929,947515,0,84928,0,217424623,91752,39.38,5.14,128.7
963,616,137687619,173337322,840082,0,8167,0,150315207,43518,40.22,5.07,128.7
964,465,135079465,163350708,829100,0,5574,0,146154890,43618,40.62,4.94,128.7
965,186,149985804,199161405,989066,139264,1348,272,147728628,40647,40.01,4.94,128.7
966,296,119465084,140393979,656455,0,8322,0,107873949,61696,39.36,5.05,128.8
967,4234,191681117,210113448,1166611,0,68549,0,155407840,104292,40.24,5.19,128.7
