,LLC-stores,instructions,bytes,blocks,LLC-loads,LLC-load-misses,ref-cycles,cycles,LLC-store-misses,pkg_pwr,ram_pwr,power
303,417316,1516069954,225280,440,4022116,758117,1221653344,1157201660,211944,40.12,6.62,131.0
304,144677,1944083469,0,0,3466138,363887,1562561644,1504872601,23598,40.02,6.53,131.1
305,312755,2309223400,0,0,5318374,911721,1878685943,1769122436,217622,39.95,6.43,131.1
306,100128,632879935,0,0,1756446,161132,559143809,524084695,28053,39.82,6.2,131.2
307,459751,2453795691,0,0,4279693,807022,1904871875,1837819538,277257,39.89,6.3,131.1
308,354696,2060441800,167936,328,4753324,795285,1705690021,1628172407,247186,40.07,6.61,131.1
309,231636,1337455903,0,0,2611675,422096,1086706907,950161521,171748,40.07,6.58,131.1
310,520059,2394304484,0,0,4520261,829829,1881645377,1820423105,187687,39.95,6.35,131.2
311,327924,945143813,0,0,3520241,637291,812950430,711824119,225940,39.86,6.18,131.2
312,173033,2337665240,0,0,3151456,277479,1833456596,1776782617,24462,39.91,6.36,131.1
313,264493,1720812274,167936,328,4955754,943810,1341366637,1271148177,184560,40.11,6.65,131.1
314,200190,1919703561,28672,56,4051360,629839,1597585375,1506938293,214796,40.06,6.56,131.2
315,187802,1754778137,22839296,44608,3346600,540130,1437973543,1296335422,164078,39.96,6.46,131.1
316,357306,1162970223,0,0,3239687,458652,1001388976,906653169,169531,39.88,6.17,131.2
317,261917,2366093475,0,0,4109168,589985,1871472681,1821988095,53232,39.9,6.29,131.1
318,335117,1635912081,339968,664,4716251,957501,1299563717,1205670952,146601,40.02,6.58,131.1
319,133196,1749295431,0,0,2546104,145784,1436133168,1369099460,14363,39.98,6.43,131.2
320,436825,1777883247,24576,48,4799073,986282,1442016916,1414950745,187455,39.89,6.44,131.1
321,266960,1777413995,4096,8,3778908,633482,1438482228,1360777712,180622,40.08,6.54,131.2
322,176911,2291284190,0,0,3741811,488299,1854685643,1799425211,110641,39.91,6.3,131.2
323,349316,1441644557,253952,496,3957497,679479,1212649001,1085300531,356784,40.08,6.62,131.2
324,146396,1820509310,315392,616,2486976,223622,1484700756,1407680212,17206,39.98,6.44,131.2
325,507366,1821279669,0,0,4963589,1062715,1447681531,1383806941,376852,40.01,6.41,131.1
326,196510,1686139392,0,0,3592241,411954,1366210636,1320438205,161747,40.07,6.53,131.3
327,567575,2374586004,0,0,3952600,653589,1838269431,1793391707,197610,39.95,6.31,131.2
328,486800,1786296741,167936,328,4160676,663215,1499219332,1368139766,321770,40.05,6.51,131.3
329,128310,1735266270,0,0,2795968,568797,1352635343,1244583363,28605,40.09,6.61,131.3
330,461657,1713935221,0,0,4740374,1183711,1397043508,1236356926,184432,40.0,6.55,131.3
331,127854,1862287373,0,0,2725272,140812,1503426047,1419197357,13975,39.79,6.01,131.4
332,319195,1697832608,0,0,4473490,887700,1350996473,1275252484,154249,40.06,6.61,131.3
333,179545,1642729754,167936,328,3511871,462756,1352757706,1243105611,33366,40.0,6.31,131.3
334,284150,1844112893,28672,56,3558406,540552,1447207480,1395526492,259498,39.86,6.39,131.2
335,160522,1321435622,0,0,2812931,244481,1087485182,1033856394,14990,39.64,5.64,131.2
336,316229,679192399,0,0,3479581,680409,608025529,530843388,236993,39.9,6.17,131.1
337,160191,2145405156,0,0,3226449,379575,1750220900,1654103475,33868,39.93,6.39,130.9
338,473411,1287628057,167936,328,3495629,775778,1081415166,997873398,315952,40.03,6.51,131.0
339,138949,2108906461,0,0,2790180,166385,1675510729,1638701937,14581,39.82,6.16,131.0
340,472720,1875848806,0,0,5338163,1092729,1516846986,1413547549,246123,40.08,6.65,131.0
341,98217,1614011211,0,0,2644062,342775,1283186335,1218934521,12635,39.99,6.43,131.1
342,301257,1989730982,0,0,5172942,1013588,1561322902,1544069029,276331,40.02,6.48,131.1
343,134416,1381399617,167936,328,2395204,134975,1116151496,1089665330,9293,39.95,6.2,131.1
344,237539,1718405536,28672,56,4576111,978109,1402668365,1311191614,312856,40.01,6.53,131.0
345,456539,1990785165,0,0,4418903,712737,1621783068,1531743418,221184,40.11,6.64,131.1
346,193379,2351405853,22962176,44848,3830549,384399,1847102449,1795866574,28890,40.0,6.35,131.1
347,339072,1243989820,0,0,3933542,919802,1036148347,952605030,290694,40.03,6.47,131.2
348,166486,2168988100,425984,832,2866193,175021,1701949892,1666440558,15239,39.92,6.38,131.2
349,253638,1704110043,0,0,5111871,1043797,1335024304,1307452694,74856,40.04,6.58,131.1
350,183567,2026548042,0,0,3345814,378006,1632808182,1612457120,22185,39.81,5.96,131.2
351,45515,239392415,0,0,1660041,275884,253115727,205673764,4575,39.95,6.12,131.2
352,420676,2430063510,0,0,4288857,706813,1906937305,1873269305,305330,39.99,6.38,131.0
353,225945,1520939170,167936,328,4744035,967900,1272715315,1172994353,154425,39.99,6.37,131.0
354,109761,1549412453,286720,560,2136585,260862,1253932282,1227789641,14930,39.98,6.33,131.0
355,387094,1994429855,0,0,5481081,1061869,1634657919,1519781251,170809,39.99,6.62,131.0
356,153426,2128512958,0,0,2961573,194083,1679475793,1653257308,15757,39.85,6.3,131.1
357,341307,1678472882,0,0,5549143,1403095,1242700582,1174230561,270843,40.16,6.77,131.1
358,172094,2207022318,167936,328,3049736,179235,1764170738,1709669509,15797,39.97,6.26,131.2
359,345360,1272347730,0,0,3833426,872230,1014352454,952638068,373673,40.22,6.59,131.2
360,213828,2344540790,0,0,3758313,434715,1901041341,1840313843,35202,39.98,6.22,131.2
361,50255,404133643,0,0,1619761,96240,378619119,309397593,9952,39.89,6.09,131.2
362,487112,2300569921,0,0,4838305,986614,1827340394,1784209531,312307,39.98,6.38,131.0
363,315312,1247867094,167936,328,2842270,420305,999226697,971319562,175448,40.1,6.52,131.1
364,284620,2243316827,28672,56,3676391,537772,1794575696,1728219448,100417,40.02,6.41,131.1
365,415655,1963028613,0,0,6211944,1183569,1616784938,1541786847,228887,40.15,6.68,131.1
366,171925,2272974064,0,0,3117135,225914,1829826105,1723372637,17128,39.95,6.22,131.2
367,462166,1533994318,0,0,4452244,890209,1247844299,1205111156,314658,40.15,6.67,131.2
368,139525,2035103539,339968,664,2670441,145908,1604145526,1592272857,12400,40.19,6.57,131.2
369,363190,1708165708,0,0,4709038,926075,1349764443,1310460126,197489,40.08,6.42,131.2
370,144855,1795336690,0,0,3044550,301861,1476743709,1408695832,17825,35.69,5.76,131.2
371,120907,207171080,0,0,1248216,97257,283796008,205375840,7016,30.7,6.26,131.2
372,323015,3099274032,0,0,5888355,991199,2370436179,2350351954,156392,38.53,6.65,103.8
373,256966,2546759030,655360,1280,5859612,1048285,1985162188,1906946649,105644,40.31,6.84,131.5
374,570728,2449691691,0,0,6245828,1168722,1954241093,1834971128,339387,39.29,6.72,131.1
375,137743,1593722796,0,0,2770809,231268,1284082474,1243527098,26634,40.07,6.38,131.1
376,71693,961184459,0,0,2147617,269740,852662281,713761496,20071,40.06,6.28,131.2
377,370582,2272808368,21450752,41896,5292031,973998,1808840509,1779594945,295331,40.04,6.41,131.1
378,100427,1234214605,253952,496,1773043,90471,1028858938,982371792,6051,39.93,6.1,131.2
379,345797,2166822710,0,0,6608758,1230691,1763932743,1590469919,241390,40.01,6.49,131.0
380,143244,1609966670,0,0,3034500,230922,1352725326,1247686726,22901,39.83,6.0,131.2
381,43802,125528404,0,0,879421,19272,174165199,124574481,158,39.98,6.28,131.2
382,503485,2567282508,0,0,6612702,1626604,1945362169,1846689411,287557,40.0,6.42,131.0
383,159006,1586494474,262144,512,2523785,259582,1267781064,1229133844,9354,40.03,6.43,131.1
384,368250,2178872635,0,0,5318635,1011011,1771008686,1645089180,233793,39.92,6.39,131.1
385,141535,1458328569,0,0,2541915,246909,1231943460,1153412439,26010,39.72,5.83,131.2
386,65368,281029237,0,0,1616979,286433,266459007,228786981,85315,40.04,6.39,131.1
387,434066,2454630157,0,0,5600125,993619,1934825403,1850593721,243968,40.01,6.3,131.0
388,466516,1990734096,167936,328,5247740,998012,1570446118,1493384023,314398,40.15,6.59,131.1
389,122855,1683828865,28672,56,2293829,165309,1304268730,1250573069,13666,40.04,6.44,131.1
390,410099,2152212905,0,0,5496602,1271856,1736409125,1634915318,265496,40.07,6.69,131.1
391,129200,2159240088,0,0,3019219,211801,1713291709,1681925986,15627,39.94,6.39,131.2
392,403602,1623892379,0,0,4814372,981171,1287721955,1161983109,193192,40.07,6.63,131.3
393,131376,2073764467,167936,328,2527400,149008,1635605622,1546065695,16552,39.87,6.22,131.3
394,498501,1917898104,0,0,5357122,1087571,1569392168,1477963016,312901,40.1,6.63,131.3
395,131006,1717008156,0,0,2752209,255802,1393360404,1342124694,20322,39.9,6.34,131.3
396,97126,986261016,0,0,2134659,292254,809371139,789738863,9361,39.9,6.25,131.3
397,519878,2399599383,0,0,5307209,935504,1912058723,1845889241,353809,39.91,6.39,131.2
398,107243,1255258594,167936,328,2485052,134394,1033910877,1007357704,50746,39.97,6.51,131.2
399,305510,2356883901,57344,112,5095264,1071888,1864351300,1825724576,146571,39.86,6.43,131.2
400,148525,1418942230,0,0,2662748,172945,1176202586,1123500315,24498,39.86,6.31,131.2
401,484202,1904569663,0,0,5217076,1155706,1516223595,1459285054,388904,39.86,6.45,131.2
402,137447,1901373688,28672,56,2702050,128067,1529984714,1382982711,19156,39.93,6.53,131.2
403,544554,1867803228,253952,496,4855562,1075050,1406134265,1344770406,414416,39.91,6.41,131.2
404,167522,1953804311,0,0,2668138,172407,1596664964,1496016638,24867,39.95,6.62,131.3
405,531201,1941151393,0,0,5210697,1035908,1539870372,1479215829,303634,39.9,6.42,131.2
406,276309,1993559146,0,0,3370104,258377,1645424445,1579004147,46953,39.98,6.62,131.3
407,338114,1827644839,0,0,4323524,875252,1441265420,1347571893,234899,39.89,6.39,131.3
408,182492,1872393569,20979712,40976,2323412,150794,1515352768,1477788562,22247,40.05,6.57,131.3
409,409298,2470304500,315392,616,6018599,1088794,1925981933,1905081758,201395,39.85,6.49,131.2
410,124926,1519120587,0,0,2460688,231233,1263043445,1188085459,17165,39.94,6.48,131.4
411,515629,1945647816,0,0,5912777,1253353,1622218106,1498823450,284476,39.93,6.47,131.3
412,114468,1647243016,0,0,2152768,104952,1310156307,1248394044,9050,39.87,6.37,131.4
413,452171,1818567634,143360,280,5477109,1198429,1505791743,1387498922,205423,39.93,6.53,131.4
414,132463,2102401894,24576,48,2609257,148808,1654083538,1594597824,13408,39.92,6.42,131.4
415,456756,2032003057,0,0,6744022,1891187,1533338512,1467372234,340574,40.08,6.73,131.3
416,176051,2144732655,0,0,2641798,251974,1702736096,1654226527,16649,39.89,6.29,131.5
417,417446,1355260168,0,0,4220111,985209,1116394368,1001198202,215015,40.08,6.68,131.4
418,150760,2103049627,143360,280,2502481,164528,1656274576,1616767602,15650,39.87,6.2,131.4
419,536765,2133154695,81920,160,5627772,1253687,1716406479,1654736628,302904,40.1,6.72,131.4
420,151719,1946248442,0,0,2787020,245564,1582861601,1430552503,20212,39.93,6.34,131.4
421,258483,1068074708,0,0,3373809,599942,902794961,813275320,127644,39.95,6.31,131.4
422,285037,2302290377,0,0,4258559,720476,1747835718,1733196365,275982,39.97,6.34,131.3
423,120698,1288386667,143360,280,2073663,161618,1076258259,985409873,20383,40.0,6.59,131.3
424,502298,2408807020,24576,48,5816461,1110138,1913585178,1818589094,311211,39.88,6.39,131.2
425,137527,1623968027,0,0,2804876,188587,1315372624,1293780156,26446,39.66,5.71,131.3
426,200920,367748576,0,0,2483584,361005,357540769,319959429,12076,39.86,6.22,131.3
427,341405,2329321310,0,0,4205991,764040,1861181637,1791489914,138092,39.94,6.36,131.0
428,169447,1328712262,143360,280,2129789,267784,1106648587,1018643488,16635,39.99,6.46,131.1
429,591700,2299416276,81920,160,5893791,1165858,1777859603,1728822580,410151,39.95,6.4,131.1
430,158032,1572194776,0,0,2344561,241061,1266921936,1232975537,15120,39.81,6.12,131.2
431,562760,1670049848,0,0,5756162,1114287,1375149162,1268487282,417772,40.09,6.7,131.2
432,153512,2112193758,0,0,2679673,158905,1664193114,1611952576,22911,39.97,6.28,131.2
433,404680,1607709495,143360,280,4919832,895882,1373599774,1246733287,226527,40.09,6.65,131.2
434,153939,2225282021,24576,48,3269993,439394,1724488363,1699363706,20299,40.04,6.4,131.2
435,264114,1140301390,0,0,3223705,404694,959571500,902978058,112831,40.08,6.53,131.2
436,431821,2379998586,0,0,5188290,852756,1849186269,1831610939,98296,39.96,6.47,131.2
437,325663,1863435100,0,0,4068534,612811,1492251147,1303627220,135760,40.1,6.56,131.4
438,327140,1848266096,21966848,42904,3740014,657510,1445872413,1402569852,132880,39.96,6.39,131.3
439,126479,1829932552,397312,776,2458749,119930,1465276513,1436905421,18090,39.91,6.39,131.4
440,456785,2051451136,0,0,6463465,1309585,1674109222,1563310905,336154,40.02,6.5,131.3
441,111273,1585478989,0,0,2254861,118349,1281137820,1249042339,10405,39.86,6.1,131.4
442,274063,1209953848,0,0,3829885,833614,1010179590,917983253,240609,40.06,6.44,131.3
443,386512,2257145351,57344,112,3677192,489891,1789802682,1738156537,32203,40.01,6.36,131.3
444,93186,1281929552,253952,496,1839609,86956,1049018060,991537467,7772,39.61,5.56,131.3
445,550734,1285303913,0,0,5344613,1297801,1065472939,914397101,447286,40.03,6.69,131.2
446,168240,2171141728,0,0,2975783,207985,1785434916,1734385499,16762,39.88,6.34,131.2
447,294563,1631013258,253952,496,4051419,1008021,1258062756,1171340727,214947,40.07,6.7,131.2
448,419948,1932481729,0,0,4109493,893778,1499348011,1442985839,301182,39.89,6.36,131.1
449,165141,2022192979,114688,224,2757572,132618,1603002976,1566973064,14790,40.0,6.57,131.3
450,531981,1762746754,0,0,5946715,1371152,1395929655,1314011682,300408,39.97,6.68,131.2
451,197991,2621646162,0,0,3458185,316894,2032344247,2007088261,17104,38.73,6.8,131.3
452,534330,2546761140,999424,1952,6716680,1373833,2047263622,1905712406,269790,40.15,6.74,131.4
453,388139,2000046107,0,0,4180954,647136,1560982028,1543331059,183866,36.33,6.67,131.2
454,427218,2965660553,0,0,5419317,908970,2288521728,2242815049,188163,39.92,6.78,124.7
455,658751,2485608594,0,0,6555456,1375299,1978142796,1862059646,344589,38.6,6.86,131.6
456,144045,2166858587,0,0,2597485,191607,1676720684,1602388176,18084,37.89,6.64,131.3
457,543255,2230681395,397312,776,6106508,1355006,1786597895,1710330376,456915,40.16,6.89,131.4
458,173693,2369330041,0,0,3129464,257756,1812078006,1772796076,13667,37.83,6.75,131.0
459,538586,3009667549,253952,496,6665808,1196844,2291901679,2250859362,400379,40.09,6.77,130.6
460,569324,2572686998,0,0,7066838,1396587,1993985960,1909452055,523029,39.48,6.88,130.7
461,200811,2827024640,0,0,3485412,240350,2153855486,2079133295,23784,39.57,6.83,130.7
462,557918,2620672444,0,0,6955671,1351518,2001973526,1940521115,397635,40.19,6.85,130.9
463,380788,2311420554,0,0,5077589,774404,1793148039,1690308344,148719,39.37,6.82,130.9
464,418200,2278667802,6963200,13600,4270723,884091,1739844947,1702031311,114334,40.12,6.76,130.9
465,130574,1703649499,0,0,2735702,293034,1370698907,1285963999,27714,31.13,6.43,131.1
466,647879,2644223846,0,0,6856861,1390877,2066638174,1999611812,502940,40.2,6.79,122.0
467,114784,1802090556,0,0,2800602,337668,1457408957,1415717060,16631,36.11,6.76,122.2
468,666730,2540125388,0,0,7035747,1723742,2100355636,1962860587,370036,40.34,6.85,132.3
469,232159,2185493895,23261184,45432,3528070,376249,1726697601,1688273405,56022,38.56,6.84,125.3
470,527534,1899863111,0,0,5572241,1333073,1557676924,1470783412,390836,40.24,6.85,130.5
471,215686,2122449777,0,0,3175745,259751,1755002855,1685822936,40638,40.3,6.97,130.5
472,424687,2378134133,0,0,7294984,1523818,1944155000,1740084617,359318,40.24,6.92,130.8
473,228022,2541803586,0,0,3865840,297373,1991290254,1925871828,28837,38.42,6.76,131.2
474,529809,2718064747,712704,1392,6817959,1362526,2155078489,2105132385,311767,40.24,6.85,131.3
475,140934,1646613299,688128,1344,2554117,232480,1322788829,1285484237,11668,40.4,7.0,131.0
476,555333,2333567021,0,0,6903427,1383587,1880273814,1840847707,439469,40.28,6.87,131.2
477,151992,2169582624,0,0,2903255,184016,1659185769,1615166673,15612,39.4,6.89,131.5
478,797221,2915603626,0,0,7439800,1417396,2303916697,2214781933,256709,40.23,6.81,131.6
479,246544,1966499710,167936,328,3463526,422459,1552682296,1502929893,34878,35.49,6.56,131.6
480,483034,2259688768,0,0,6029153,1338776,1787523023,1732859263,241330,40.27,6.82,131.4
481,181948,2093059412,0,0,2746014,247972,1666355505,1627788971,18164,40.42,7.03,125.3
482,263851,2045459722,0,0,6291333,1477171,1631810032,1552397217,74958,40.26,6.88,132.4
483,194008,1949591716,0,0,3327686,564825,1454962150,1381740351,53304,40.33,6.92,132.5
484,437504,2072940990,0,0,5957356,1223530,1676967311,1588019404,258416,40.12,6.87,132.6
485,173487,2272279535,483328,944,3608460,405727,1821659445,1747612755,22890,39.94,6.51,132.6
486,194294,1730930924,0,0,3526762,441025,1414716795,1344857314,36820,40.07,6.68,132.5
487,452638,1917041662,0,0,5028523,1251289,1476617774,1411561765,451607,39.9,6.47,132.3
488,122990,2066955495,0,0,2684713,139995,1672796552,1608010757,16722,39.76,6.12,132.2
489,485772,1176795032,0,0,4102199,918888,982069346,867461700,261786,40.19,6.95,132.1
490,262664,2331951270,167936,328,3884802,720617,1852401613,1764984843,105352,39.87,6.48,132.0
491,242833,1655244962,0,0,3012426,229387,1382302835,1287298052,93599,40.01,6.64,131.9
492,526331,2366823834,0,0,5155833,1194436,1873582983,1779380366,336427,39.93,6.41,131.8
493,123478,1613166994,0,0,1875724,101248,1282338475,1258081748,11365,39.81,6.25,131.8
494,647836,2017440728,0,0,5973191,1316112,1563929578,1528141860,333309,40.14,6.83,131.7
495,116141,1689849164,204800,400,2746189,243866,1364641274,1283116595,13067,39.9,6.48,131.7
496,122807,1517541616,0,0,2298803,115935,1259553639,1199881884,10237,39.96,6.61,131.7
497,553810,2415676283,0,0,6201827,1162146,1902967604,1849093386,361659,39.88,6.44,131.5
498,113317,1632706091,0,0,1967542,112363,1280925955,1273577042,12883,40.03,6.5,131.6
499,480537,2082144122,0,0,6267403,1295347,1671573493,1616603659,235605,40.1,6.69,131.5
500,171574,2122942564,20754432,40536,3061588,270992,1681547785,1642878135,28339,40.05,6.43,131.5
501,467469,1561075953,0,0,4389539,784740,1272376089,1222668094,325786,40.04,6.58,131.5
502,418939,1844757740,0,0,2961619,478160,1430822678,1386473109,56860,39.94,6.43,131.4
503,146299,2085889341,0,0,2611383,136049,1657891345,1624640317,12566,40.0,6.48,131.5
504,542550,2159356880,0,0,6249023,1262158,1676124864,1635290948,471167,39.94,6.64,131.4
505,88746,1570651004,512000,1000,2664620,243334,1296261411,1179161743,20803,39.82,6.47,131.4
506,272516,1688539613,0,0,4297780,707014,1356837037,1259669546,161858,39.94,6.74,131.4
507,602536,2251850830,0,0,5057985,900112,1772284038,1720176049,242755,39.84,6.45,131.4
508,155080,2137180077,0,0,2573782,143823,1676986317,1632788029,14475,39.64,5.88,131.5
509,46735,225696103,0,0,1173727,140885,216516742,175439051,8726,39.49,5.58,131.4
510,389281,1402642682,167936,328,5776140,1305702,1147625258,1087797447,314274,40.15,6.76,131.0
511,176451,2121239085,0,0,2470150,202931,1714071795,1674069018,13014,39.91,6.46,131.1
512,92076,1250505680,0,0,1819466,82354,1018534700,943304251,10686,39.48,5.54,131.1
513,223534,1024709890,0,0,5032014,1128932,851887979,742322705,234002,40.16,6.84,131.0
514,147048,2160044929,0,0,2613020,178168,1695201800,1677757670,14750,39.93,6.45,130.9
515,135530,1630806061,196608,384,2607980,229369,1403818266,1304993506,15743,39.55,5.64,131.0
516,42126,61230695,0,0,729933,12240,78942110,55828432,129,39.85,6.08,131.0
517,530145,2237711587,0,0,6391697,1482196,1736429498,1665391460,239548,39.91,6.48,130.6
518,132274,1989192733,0,0,2529741,125448,1574251520,1559178715,14292,39.93,6.31,130.8
519,300897,1148935486,0,0,3644603,589710,936664245,922477286,230667,40.16,6.8,130.8
520,341205,2461168968,253952,496,5162200,1040914,1915963341,1856679828,159218,39.98,6.44,130.8
521,162859,1995337319,0,0,2707033,146534,1583537572,1561357253,15426,39.91,6.4,131.0
522,537402,1906442862,0,0,6500834,1824443,1419537545,1384001426,217065,40.06,6.75,131.0
523,133363,2137067758,0,0,2754346,161669,1694484772,1653565928,15128,39.93,6.41,131.1
524,208006,1548941378,0,0,3377174,393681,1290320000,1186072434,101020,40.05,6.68,131.1
525,426773,1989413822,282624,552,5563097,1216634,1613904836,1548116551,200094,39.89,6.49,131.1
526,105259,1570335395,0,0,2249600,113609,1277780160,1230112510,14588,39.98,6.42,131.2
527,98466,1300746789,0,0,2036555,100998,1066789008,1012053130,9530,39.77,5.9,131.2
528,608453,1723419027,0,0,5346541,1282711,1374723337,1273204739,234871,39.98,6.57,131.0
529,151774,2129657007,0,0,2716013,164248,1685893908,1675599266,18558,39.98,6.44,131.1
530,581007,1579625767,21073920,41160,4510964,809810,1330528023,1250901198,227322,40.01,6.64,131.0
531,285015,1752792529,0,0,4352136,700462,1425082228,1362263719,229616,39.96,6.4,131.0
532,158231,2128377697,0,0,2712555,125959,1672562181,1624419074,14425,39.92,6.26,131.2
533,433945,1355629170,0,0,5272549,1203765,1109107468,1078136245,359455,40.07,6.86,131.1
534,169124,2384179619,0,0,3441588,315792,1864503973,1810852175,19972,39.95,6.44,131.2
535,143589,1808286966,540672,1056,3075546,222976,1449566422,1422048220,21484,39.57,5.69,131.2
536,518041,772325964,0,0,4036946,795462,672316546,624198515,261367,40.03,6.59,131.2
537,386488,1882470341,0,0,3540189,626367,1472533584,1438705325,75262,39.93,6.37,130.9
538,136579,2134590682,0,0,2685291,130972,1714502574,1667480952,14110,39.89,6.34,131.1
539,593402,1620560664,0,0,5486406,1391086,1240515782,1187343215,506433,40.06,6.81,131.0
540,157135,2201611216,167936,328,3366551,331638,1776840372,1714511077,23897,39.9,6.46,131.2
541,285043,1883134855,28672,56,3534890,446364,1580193584,1462567709,41845,40.13,6.79,131.2
542,525425,1885409482,0,0,5002436,1064635,1490999217,1476959798,275225,39.93,6.43,131.1
543,156792,2147001116,0,0,2797333,133938,1732361070,1707726915,15966,39.93,6.24,131.3
544,382016,1455685060,0,0,4998426,932565,1162557748,1148954789,185313,40.16,6.91,131.2
545,196467,2396330782,196608,384,4322955,760978,1933975105,1871104792,33117,39.94,6.42,131.3
546,243283,1962640183,0,0,2787489,143492,1641115541,1514473777,13368,40.06,6.66,131.3
547,356597,1742938751,0,0,6273200,1379900,1364905471,1308506651,172813,40.08,6.58,131.3
548,145722,2122813957,0,0,2770686,167292,1713866664,1601681247,12657,39.92,6.41,131.4
549,91876,1316928346,0,0,2032566,127114,1057257072,989955834,8376,39.91,6.28,131.3
550,533840,1820543026,167936,328,6783032,1576587,1462000126,1421428267,371443,40.0,6.57,131.2
551,176700,2121976131,0,0,2985045,158241,1710881026,1664660411,22216,39.91,6.38,131.4
552,132735,1350991211,0,0,1965146,132311,1150694001,1093841478,11038,39.95,6.49,131.3
553,510624,1939031999,0,0,6249755,1467789,1515938205,1500455665,288968,39.89,6.52,131.2
554,186997,2141538981,0,0,2760096,138688,1706500684,1689175747,14794,39.96,6.49,131.3
555,361028,2089398169,196608,384,6601253,1314653,1659348139,1532435630,317140,40.07,6.78,131.2
556,150897,1751489943,0,0,2780545,341221,1433591417,1397697641,82789,39.9,6.44,131.3
557,146487,2069057318,0,0,2519258,137128,1688183099,1569774171,17785,39.88,6.33,131.3
558,560366,1497887601,0,0,5667208,1333402,1186134408,1151048849,220506,40.05,6.74,131.3
559,156200,2163837918,0,0,2727837,175644,1708504596,1656207691,17392,39.89,6.43,131.4
560,155400,1981580818,167936,328,3015234,318373,1631182904,1553394714,20196,39.66,5.68,131.3
561,93164,343747436,22007808,42984,1767936,502066,346238207,241497458,124083,40.18,6.78,131.3
562,503173,2681163944,0,0,6897505,1683366,1981311467,1931322941,344151,39.97,6.4,131.0
563,123076,1652482609,0,0,1939677,100059,1312577280,1282387617,10100,39.88,6.28,131.3
564,115741,1204220017,0,0,1928950,80949,979971112,946478894,7270,40.02,6.47,131.2
565,881743,2466807370,540672,1056,6859111,1588537,2005745312,1843563014,426159,39.92,6.43,131.0
566,107311,1606331092,0,0,2190531,127317,1299378580,1224995600,11813,39.82,6.38,131.2
567,458780,2035447405,0,0,4931171,936266,1563251901,1507961698,295226,40.07,6.8,131.2
568,265636,2397228400,0,0,4665742,688430,1896883292,1814024282,214757,39.87,6.42,131.2
569,159243,2104727212,0,0,2497169,134443,1659065324,1616889475,14186,39.88,6.35,131.3
570,541359,1363019749,167936,328,6373389,1476523,1110828370,982056920,291023,40.12,6.8,131.2
571,144166,2084834077,57344,112,2752514,197448,1651048727,1645544457,19939,39.94,6.42,131.3
572,135768,2030565784,0,0,2690841,142106,1595771508,1516191265,16763,40.11,6.72,131.3
573,607294,1617108199,0,0,6056121,1357025,1324616986,1261991430,445881,40.03,6.51,131.3
574,169044,2475548406,0,0,3160647,188444,1905624851,1852121784,19673,39.28,6.63,131.4
575,865480,2504598509,598016,1168,6756885,1625802,1983561155,1915700796,533371,40.37,7.02,131.4
576,176898,2849632590,0,0,3594948,242843,2199898544,2116488579,21940,38.72,6.46,131.4
577,521964,1854293835,0,0,5754456,1238746,1535637942,1466542924,343297,39.62,7.06,131.4
578,355586,2793061591,0,0,4236707,567534,2183917234,2071774723,177796,39.92,6.61,131.0
579,148340,1781533643,0,0,2864638,222602,1468691216,1410815515,13648,40.04,6.52,131.1
580,640411,1842655312,311296,608,6905382,1683897,1490452043,1345294481,388246,39.99,6.66,131.2
581,176463,2049640836,0,0,2525763,172337,1633842046,1592427700,12913,39.85,6.4,131.3
582,145802,1665271963,0,0,3018908,216084,1378845774,1308797122,19897,39.96,6.73,131.3
583,529652,1956759588,0,0,6473708,1502904,1517855306,1483156614,331113,39.85,6.56,131.3
584,184501,2107624825,0,0,3011787,184776,1707209878,1647166348,17643,39.84,6.47,131.4
585,139202,1453254544,368640,720,2532417,235104,1189685578,1148666593,14376,39.45,5.48,131.4
586,178471,318226045,0,0,1769100,273269,333767000,247859285,80096,39.95,6.45,131.3
587,455663,1966316618,0,0,5641203,1225635,1521394068,1489788411,334358,39.92,6.44,130.9
588,158280,2083543110,0,0,2619658,143455,1631674326,1625223596,16616,39.86,6.34,131.2
589,141061,1440907398,0,0,2873356,469421,1118539528,1039824301,58601,40.1,6.74,131.1
590,549852,2215046643,167936,328,6268893,1618989,1688319065,1613728093,412928,39.88,6.44,131.0
591,179225,2134956955,0,0,2715834,146518,1712622558,1655069309,16681,39.8,6.4,131.3
592,129204,1514970226,22253568,43464,2411698,223042,1256521163,1158724261,17888,40.02,6.57,131.2
593,656533,1980015091,0,0,6497490,1435883,1551393210,1487903626,359453,39.93,6.43,131.1
594,146832,2053780601,0,0,2432045,127000,1643383628,1581785282,14864,39.99,6.48,131.3
595,176388,1559634514,655360,1280,2792351,240102,1305322076,1237807919,18274,39.47,5.42,131.2
596,120082,291151965,0,0,1590354,218399,307121303,234665191,20108,40.11,6.77,131.2
597,673822,2598793234,0,0,6337589,1578817,2019080161,1919793464,426592,39.86,6.41,130.9
598,108215,1604345331,0,0,2012179,113495,1277727406,1265940689,8692,39.92,6.42,131.1
599,197669,1670581799,0,0,3496602,517981,1377644719,1303436102,31285,40.13,6.8,131.1
600,594972,2505526904,167936,328,6761098,1491520,1995647849,1895206679,299382,39.91,6.43,131.1
601,133400,1663076213,0,0,2032365,118879,1292415161,1285281805,14211,39.82,6.38,131.3
602,334823,1991742859,28672,56,4691081,891698,1591930665,1569000938,243327,40.02,6.79,131.3
